yyyymm,Index,D12,E12,bm,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
195903,55.44,1.77,3.11,0.516860282,0.028,0.0413,0.0485,0.0403,0.02483265,0.002330615,0,0.0017,-0.0083,0.000487053,0.001768307,0.0032,0.0007
195904,57.59,1.7767,3.2067,0.498597194,0.0295,0.0423,0.0486,0.0414,0.024211962,0.002455317,0.0011527,-0.0117,-0.0172,0.000497955,0.001357063,0.0401,0.0391
195905,58.68,1.7833,3.3033,0.48307678,0.0284,0.0437,0.0496,0.0417,0.025721126,0.002363871,0.0011514,-0.0005,-0.0114,0.000425716,0.001912644,0.0235,0.0189
195906,58.47,1.79,3.4,0.483219391,0.0321,0.0446,0.0504,0.0419,0.026774931,0.002671429,0.0045924,0.001,0.0044,0.000901644,0.001917092,-0.0009,-0.0033
195907,60.51,1.7967,3.41,0.460822665,0.032,0.0447,0.0508,0.0417,0.02694799,0.002663117,0.0022883,0.006,0.0089,0.000475762,0.001585929,0.0343,0.0333
195908,59.6,1.8033,3.42,0.468084466,0.0338,0.0443,0.0509,0.0423,0.027989028,0.002812707,-0.0011435,-0.0041,-0.0068,0.001172562,0.001439553,-0.0111,-0.0152
195909,56.88,1.81,3.43,0.492337893,0.0404,0.0452,0.0518,0.0429,0.030326639,0.003361012,0.0034266,-0.0057,-0.0088,0.001665487,0.001397017,-0.0431,-0.0455
195910,57.52,1.8167,3.4167,0.48097742,0.0405,0.0457,0.0528,0.0421,0.030811969,0.003369318,0.0034149,0.015,0.0165,0.000610126,0.001331631,0.0125,0.0114
195911,58.28,1.8233,3.4033,0.471798295,0.0415,0.0456,0.0526,0.0432,0.029452307,0.003452367,0,-0.0119,0.0135,0.000500032,0.0015159,0.0184,0.013
195912,59.89,1.83,3.39,0.457783797,0.0449,0.0458,0.0528,0.0447,0.022666572,0.003734684,0,-0.0159,-0.0096,0.000306553,0.000975372,0.0296,0.0269
196001,55.61,1.8667,3.39,0.499502104,0.0435,0.0461,0.0534,0.0441,0.02192001,0.003618446,-0.001137,0.0112,0.0107,0.000920568,0.000888552,-0.07,-0.0709
196002,56.12,1.9033,3.39,0.493556783,0.0396,0.0456,0.0534,0.0429,0.023856498,0.003294567,0.001137,0.0204,0.0128,0.001153414,0.000660848,0.0137,0.0089
196003,55.34,1.94,3.39,0.549798083,0.0331,0.0449,0.0525,0.0411,0.02539929,0.002754536,0,0.0282,0.0191,0.000928296,0.000360982,-0.0126,-0.0153
196004,54.37,1.9433,3.3467,0.56340369,0.0323,0.0445,0.052,0.0426,0.025373496,0.002688051,0.0056657,-0.017,-0.0022,0.000647293,0.000121487,-0.0162,-0.0172
196005,55.83,1.9467,3.3033,0.541966427,0.0329,0.0446,0.0528,0.0417,0.024328107,0.002737915,0,0.0152,-0.0021,0.000414078,-3.58E-05,0.0334,0.0282
196006,56.92,1.95,3.26,0.529174862,0.0246,0.0445,0.0526,0.0407,0.024180531,0.002047902,0.0022573,0.0173,0.0141,0.000506072,-4.22E-06,0.022,0.0194
196007,55.51,1.95,3.2633,0.549673277,0.023,0.0441,0.0522,0.0382,0.025687681,0.001914832,0,0.0368,0.0257,0.000946809,-0.000448598,-0.023,-0.0238
196008,56.96,1.95,3.2667,0.541542197,0.023,0.0428,0.0508,0.039,0.025129791,0.001914832,0,-0.0067,0.0117,0.000647336,-0.00077143,0.0315,0.0263
196009,53.52,1.95,3.27,0.584341711,0.0248,0.0425,0.0501,0.0387,0.028237795,0.002064534,0.0011268,0.0075,-0.0063,0.001731848,-0.001194357,-0.0586,-0.0609
196010,53.39,1.95,3.27,0.584120201,0.023,0.043,0.0511,0.0391,0.027792646,0.001914832,0.0044944,-0.0028,0.0008,0.001010719,-0.000896879,-0.0012,-0.0025
196011,55.54,1.95,3.27,0.567630019,0.0237,0.0431,0.0508,0.0399,0.026070037,0.001973052,0.0011204,-0.0066,-0.007,0.000649726,-0.000955278,0.0459,0.0398
196012,58.11,1.95,3.27,0.550422965,0.0225,0.0435,0.051,0.038,0.022740016,0.001873244,0,0.0279,0.0104,0.000440773,-0.001362514,0.0488,0.0465
196101,61.78,1.9467,3.21,0.522986733,0.0224,0.0432,0.051,0.0404,0.02180299,0.001864927,0,-0.0107,0.0148,0.000728009,-0.001330627,0.0642,0.0631
196102,63.44,1.9433,3.15,0.512022716,0.0242,0.0427,0.0507,0.0392,0.019421195,0.002014636,0,0.02,0.021,0.000538849,-0.001254178,0.0328,0.0286
196103,65.06,1.94,3.09,0.546679869,0.0239,0.0422,0.0502,0.0397,0.022785999,0.001989686,0,-0.0037,-0.0029,0.000414808,-0.001214966,0.0293,0.027
196104,65.31,1.94,3.07,0.545004494,0.0229,0.0425,0.0501,0.0391,0.023285069,0.001906515,0,0.0115,-0.0116,0.000974138,-0.001504075,0.0046,0.0039
196105,66.56,1.94,3.05,0.530916294,0.0229,0.0427,0.0501,0.0397,0.022492767,0.001906515,0,-0.0046,0.0049,0.000410867,-0.001462735,0.0235,0.0188
196106,64.64,1.94,3.03,0.540821101,0.0233,0.0433,0.0503,0.0404,0.02251497,0.001939784,0.0011192,-0.0075,-0.008,0.000542377,-0.001148127,-0.0267,-0.0287
196107,66.76,1.9467,3.0367,0.524405631,0.0224,0.0441,0.0509,0.0404,0.025225008,0.001864927,0.0044643,0.0035,0.004,0.00062558,-0.001542254,0.0338,0.0331
196108,68.07,1.9533,3.0433,0.513792816,0.0239,0.0445,0.0511,0.041,0.025460051,0.001989686,-0.0011142,-0.0038,-0.0018,0.00039887,-0.001998608,0.0248,0.0196
196109,66.73,1.96,3.05,0.527516721,0.0228,0.0445,0.0512,0.0403,0.025548271,0.001898197,0.0022272,0.0129,0.0144,0.000811445,-0.002292368,-0.0187,-0.0205
196110,68.62,1.98,3.0967,0.525485851,0.023,0.0442,0.0513,0.04,0.026401554,0.001914832,0,0.0071,0.0127,0.000271053,-0.00203613,0.0283,0.0269
196111,71.32,2,3.1433,0.512610865,0.0248,0.0439,0.0511,0.0404,0.026107487,0.002064534,0,-0.002,0.0028,0.000368156,-0.002073447,0.0451,0.0392
196112,71.55,2.02,3.19,0.505922258,0.026,0.0442,0.051,0.0415,0.022919403,0.002164323,0,-0.0125,-0.0026,0.000351557,-0.002210744,0.0047,0.0035
196201,68.84,2.0267,3.25,0.528428571,0.0272,0.0442,0.0508,0.0419,0.025302426,0.002264102,0,-0.0014,0.008,0.000807834,-0.002298745,-0.0374,-0.0387
196202,69.96,2.0333,3.31,0.522420733,0.0273,0.0442,0.0507,0.0414,0.029393501,0.002272416,0.0022222,0.0103,0.0052,0.000262851,-0.002209728,0.0206,0.0161
196203,69.55,2.04,3.37,0.545724592,0.0272,0.0439,0.0504,0.0398,0.024697783,0.002264102,0.0022173,0.0253,0.0151,0.000280062,-0.002884136,-0.0038,-0.0051
196204,65.24,2.0467,3.4033,0.579862625,0.0273,0.0433,0.0502,0.0394,0.025806983,0.002272416,0.0022124,0.0082,0.0142,0.001010618,-0.002394846,-0.0618,-0.0625
196205,59.63,2.0533,3.4367,0.628994392,0.0269,0.0428,0.05,0.0393,0.02836645,0.002239158,0,0.0046,0,0.009832447,-0.002905911,-0.0799,-0.0856
196206,54.75,2.06,3.47,0.687357469,0.0273,0.0428,0.0502,0.0401,0.027090965,0.002272416,0,-0.0076,-0.0026,0.006018395,-0.002795277,-0.0807,-0.0822
196207,58.23,2.0667,3.49,0.64522603,0.0292,0.0434,0.0505,0.0412,0.030367348,0.002430378,0.0022075,-0.0109,-0.0015,0.001816828,-0.002562627,0.0653,0.064
196208,59.12,2.0733,3.51,0.633310352,0.0282,0.0435,0.0506,0.0401,0.029210364,0.002347243,0,0.0187,0.0143,0.000801952,-0.002749597,0.0217,0.0158
196209,56.27,2.08,3.53,0.666344261,0.0278,0.0432,0.0503,0.0398,0.029865538,0.002313987,0.0054975,0.0061,0.0089,0.001176998,-0.002921802,-0.0488,-0.0503
196210,56.52,2.0967,3.5767,0.654153314,0.0274,0.0428,0.0499,0.0395,0.027380953,0.002280731,-0.0010971,0.0084,0.0068,0.003452108,-0.002283763,0.0083,0.0064
196211,62.26,2.1133,3.6233,0.594178346,0.0283,0.0425,0.0496,0.0396,0.024198298,0.002355557,0,0.0021,0.0062,0.001274783,-0.002819534,0.1083,0.1005
196212,63.1,2.13,3.67,0.591627051,0.0287,0.0424,0.0492,0.0395,0.019320952,0.002388811,-0.0010983,0.0035,0.0023,0.000543882,-0.002796575,0.0155,0.014
196301,66.2,2.1367,3.6833,0.564984989,0.0291,0.0421,0.0491,0.0398,0.016526279,0.002422064,0.0010983,-0.0001,0.0059,0.00069977,-0.00305027,0.0504,0.049
196302,64.29,2.1433,3.6967,0.581953118,0.0292,0.0419,0.0489,0.04,0.012608927,0.002430378,0.0010971,0.0008,0.0023,0.000392133,-0.003089722,-0.0242,-0.0292
196303,66.57,2.15,3.71,0.587528571,0.0289,0.0419,0.0488,0.0401,0.013752752,0.002405438,0.0010959,0.0009,0.0026,0.000359936,-0.00299588,0.0366,0.0352
196304,69.8,2.1667,3.7533,0.558729274,0.029,0.0421,0.0487,0.0405,0.01459955,0.002413751,0,-0.0012,-0.0051,0.00032216,-0.002666221,0.0491,0.0482
196305,70.8,2.1833,3.7967,0.551612193,0.0293,0.0422,0.0485,0.0406,0.014097167,0.002438691,0,0.0023,0.0048,0.000303656,-0.002729236,0.0197,0.0138
196306,69.37,2.2,3.84,0.567281575,0.0299,0.0423,0.0484,0.0407,0.017781139,0.002488568,0.0043716,0.0019,0.0043,0.000261098,-0.002771582,-0.0186,-0.0198
196307,69.13,2.2033,3.88,0.576621659,0.0318,0.0426,0.0484,0.0407,0.009463241,0.002646495,0.0043526,0.0031,0.0028,0.000529797,-0.002038984,-0.0018,-0.0031
196308,72.5,2.2067,3.92,0.549827236,0.0332,0.0429,0.0483,0.0408,0.009656919,0.002762847,0,0.0021,0.0035,0.000326909,-0.001955469,0.0535,0.0485
196309,71.7,2.21,3.96,0.547223625,0.0338,0.0431,0.0484,0.041,0.010458639,0.002812707,0,0.0004,-0.0023,0.00032991,-0.001524392,-0.0104,-0.0116
196310,74.01,2.2333,3.98,0.530964077,0.0345,0.0432,0.0483,0.0415,0.0103707,0.002870875,0.0010852,-0.0026,0.0049,0.000503532,-0.001756359,0.0348,0.0333
196311,73.23,2.2567,4,0.534296221,0.0352,0.0433,0.0484,0.0414,0.006039844,0.00292904,0.001084,0.0051,0.0015,0.003110166,-0.001757576,-0.0045,-0.0111
196312,75.02,2.28,4.02,0.525591454,0.0352,0.0435,0.0485,0.0417,0.008938387,0.00292904,0.0021645,-0.0006,-0.0034,0.000273567,-0.001496869,0.0261,0.0247
196401,77.04,2.2967,4.0733,0.510606871,0.0352,0.0439,0.0483,0.0421,0.014262203,0.00292904,0.0010805,-0.0014,0.0087,0.000183341,-0.001727961,0.0274,0.0264
196402,77.8,2.3133,4.1267,0.501162297,0.0353,0.0436,0.0483,0.0424,0.017288734,0.002937348,-0.0010805,-0.0011,0.0054,7.17E-05,-0.001488416,0.017,0.0122
196403,78.98,2.33,4.18,0.523675442,0.0354,0.0438,0.0483,0.0424,0.017686042,0.002945657,0.0010805,0.0037,-0.0062,0.000114711,-0.001857946,0.0172,0.0158
196404,79.46,2.3467,4.23,0.525303107,0.0347,0.044,0.0485,0.0423,0.020667357,0.002887494,0.0010793,0.0047,0.004,0.000254755,-0.001983503,0.0062,0.0053
196405,80.37,2.3633,4.28,0.51903578,0.0348,0.0441,0.0485,0.0422,0.021023708,0.002895803,0,0.005,0.0057,0.000225777,-0.001928923,0.0168,0.0115
196406,81.69,2.38,4.33,0.512206855,0.0348,0.0441,0.0485,0.0419,0.020345441,0.002895803,0.0021552,0.0069,0.0048,0.000397851,-0.00198863,0.0181,0.0168
196407,83.18,2.4,4.3767,0.506360718,0.0346,0.044,0.0483,0.0421,0.02114921,0.002879185,0.0021505,0.0008,0.0052,0.000198907,-0.002237911,0.0189,0.018
196408,81.83,2.42,4.4233,0.507942944,0.035,0.0441,0.0482,0.0423,0.020565101,0.002912421,-0.0010747,0.002,0.0037,0.000425926,-0.001872056,-0.0116,-0.0163
196409,84.18,2.44,4.47,0.486537121,0.0353,0.0442,0.0482,0.0421,0.020292834,0.002937348,0.0021482,0.005,0.0021,0.000170497,-0.001953168,0.0304,0.029
196410,84.86,2.46,4.4967,0.487813259,0.0357,0.0442,0.0481,0.0421,0.020015923,0.002970583,0.0010724,0.0043,0.005,0.000187044,-0.002225736,0.0087,0.0076
196411,84.42,2.48,4.5233,0.486503775,0.0364,0.0443,0.0481,0.0422,0.019061685,0.003028742,0.0021413,0.0017,-0.0004,0.000212866,-0.002480246,0.0016,-0.0046
196412,84.75,2.5,4.55,0.4872273,0.0384,0.0444,0.0481,0.0423,0.023053757,0.003194891,0.0010689,0.003,0.0088,0.000351213,-0.002380573,0.0052,0.0038
196501,87.56,2.5167,4.5933,0.471723191,0.0381,0.0443,0.048,0.0422,0.017886486,0.00316997,0,0.004,0.0081,0.000165813,-0.002200744,0.0348,0.0338
196502,87.43,2.5333,4.6367,0.471399478,0.0393,0.0441,0.0478,0.0424,0.014813021,0.003269649,0,0.0014,0.0009,0.000393197,-0.002201776,0.0037,-0.0009
196503,86.16,2.55,4.68,0.469489905,0.0393,0.0442,0.0478,0.0422,0.019147267,0.003269649,0.0010678,0.0054,0.0012,0.00014462,-0.002137368,-0.0122,-0.0137
196504,89.11,2.57,4.7333,0.452559335,0.0393,0.0443,0.048,0.0422,0.014713083,0.003269649,0.0031966,0.0036,0.0021,0.00016276,-0.002142974,0.0356,0.0348
196505,88.42,2.59,4.7867,0.454664285,0.0389,0.0444,0.0481,0.0423,0.016318733,0.003236424,0.0021254,0.0018,-0.0008,0.000333764,-0.002565615,-0.0031,-0.0084
196506,84.12,2.61,4.84,0.480858957,0.038,0.0446,0.0485,0.0423,0.01755078,0.003161663,0.0052938,0.0047,0.0003,0.001829375,-0.00238082,-0.0469,-0.0484
196507,85.25,2.6267,4.8867,0.473382176,0.0384,0.0448,0.0488,0.0424,0.015643601,0.003194891,0.0010554,0.0022,0.0019,0.000521866,-0.001918184,0.0145,0.0137
196508,87.17,2.6433,4.9333,0.467360878,0.0384,0.0449,0.0488,0.0428,0.015602661,0.003194891,-0.0021119,-0.0013,-0.0006,0.000107534,-0.001735749,0.0276,0.0225
196509,89.96,2.66,4.98,0.448537471,0.0392,0.0452,0.0491,0.0433,0.016840036,0.003261343,0.0021119,-0.0034,-0.0015,0.000299101,-0.001395145,0.0334,0.032
196510,92.42,2.68,5.05,0.434420599,0.0403,0.0456,0.0493,0.0433,0.017473011,0.003352707,0.0010543,0.0027,0.0046,0.000188379,-0.000998554,0.0288,0.0277
196511,91.61,2.7,5.12,0.440895311,0.0409,0.046,0.0495,0.0441,0.020770751,0.003402538,0.0021053,-0.0062,-0.0057,0.000141419,-0.00101973,-0.0038,-0.0103
196512,92.43,2.72,5.19,0.430637806,0.0438,0.0468,0.0502,0.045,0.020768513,0.003643355,0.0031496,-0.0078,-0.0149,0.000301366,-0.000812888,0.0103,0.0091
196601,92.88,2.74,5.24,0.424398328,0.0459,0.0474,0.0506,0.0457,0.020205388,0.003817703,0,-0.0104,0.0022,0.000151804,-0.000539762,0.0057,0.0049
196602,91.22,2.76,5.29,0.438496045,0.0465,0.0478,0.0512,0.0477,0.020018057,0.003867512,0.0062696,-0.025,-0.0113,0.000337066,-0.000793696,-0.0128,-0.0175
196603,89.23,2.78,5.34,0.490175936,0.0459,0.0492,0.0532,0.046,0.01672833,0.003817703,0.0031201,0.0296,-0.0059,0.000931008,-0.000488877,-0.023,-0.0246
196604,91.06,2.7967,5.38,0.485498244,0.0462,0.0496,0.0541,0.0467,0.015664673,0.003842608,0.0041451,-0.0063,0.0013,0.000351265,-0.000776857,0.0222,0.0212
196605,86.13,2.8133,5.42,0.512742204,0.0464,0.0498,0.0548,0.0473,0.015893518,0.00385921,0.0010336,-0.0059,-0.0026,0.001935476,-0.000420746,-0.0491,-0.0546
196606,84.74,2.83,5.46,0.520974601,0.045,0.0507,0.0558,0.0477,0.017077859,0.003742986,0.0030944,-0.0016,0.003,0.000501207,-0.000666017,-0.0144,-0.0159
196607,83.6,2.85,5.4767,0.534943001,0.048,0.0516,0.0568,0.0482,0.018538404,0.003992021,0.0030848,-0.0037,-0.0098,0.001013784,-0.001022473,-0.0121,-0.013
196608,77.1,2.87,5.4933,0.574954656,0.0496,0.0531,0.0583,0.0499,0.021344181,0.004124815,0.0051203,-0.0206,-0.0259,0.003165235,-0.001167014,-0.0717,-0.0775
196609,76.56,2.89,5.51,0.585492496,0.0537,0.0549,0.0609,0.048,0.016858335,0.004465017,0.0020408,0.0332,0.0078,0.001600311,-0.001706522,-0.0062,-0.0077
196610,80.2,2.8833,5.5233,0.561661318,0.0535,0.0541,0.061,0.0467,0.015057311,0.004448424,0.0040692,0.0228,0.0261,0.002546777,-0.001371626,0.0483,0.0472
196611,80.45,2.8767,5.5367,0.57264493,0.0532,0.0535,0.0613,0.048,0.01746053,0.004423535,0,-0.0148,-0.002,0.000774416,-0.001140659,0.0112,0.0037
196612,80.33,2.87,5.55,0.576945106,0.0496,0.0539,0.0618,0.0455,0.01718598,0.004124815,0.0010147,0.0413,0.0201,0.000626942,-4.99E-05,0.0003,-0.0011
196701,86.61,2.88,5.5167,0.533363141,0.0472,0.052,0.0597,0.0448,0.015716649,0.003925618,0,0.0154,0.045,0.000733488,0.000249178,0.0792,0.0777
196702,86.78,2.89,5.4833,0.540047893,0.0456,0.0503,0.0582,0.0465,0.017711355,0.003792798,0.0010137,-0.0221,-0.0201,0.000412404,0.000555256,0.0075,0.0024
196703,90.2,2.9,5.45,0.549550798,0.0426,0.0513,0.0585,0.0455,0.014930903,0.003543714,0.0020243,0.0198,0.0117,0.000501136,0.000718071,0.0411,0.0395
196704,94.01,2.9,5.41,0.530516694,0.0384,0.0511,0.0583,0.0477,0.015049434,0.003194891,0.0020202,-0.0291,-0.0071,0.000837097,0.000583468,0.0434,0.0425
196705,89.08,2.9,5.37,0.558201182,0.036,0.0524,0.0596,0.0482,0.011460818,0.002995509,0.0030227,-0.0039,-0.0254,0.00089034,0.001362968,-0.0468,-0.0523
196706,90.64,2.9,5.33,0.553204845,0.0354,0.0544,0.0615,0.0507,0.010149863,0.002945657,0.0030136,-0.0312,-0.0223,0.001070733,0.001729455,0.0193,0.018
196707,94.75,2.9067,5.32,0.526298328,0.0421,0.0558,0.0626,0.0505,0.006703434,0.003502194,0.0050025,0.0068,0.0041,0.000218447,0.001654099,0.0465,0.0456
196708,93.64,2.9133,5.31,0.528020948,0.0427,0.0562,0.0633,0.0514,0.005819974,0.003552017,0.0029895,-0.0084,-0.0007,0.000296618,0.002082412,-0.0068,-0.0122
196709,96.71,2.92,5.3,0.513564846,0.0442,0.0565,0.064,0.0517,0.00559497,0.003676567,0.0019881,-0.0004,0.0094,0.000358544,0.002264023,0.0338,0.0326
196710,93.9,2.92,5.31,0.540955282,0.0456,0.0582,0.0652,0.0549,0.003636316,0.003792798,0.0029747,-0.04,-0.0281,0.000444903,0.002294072,-0.0274,-0.0287
196711,94,2.92,5.32,0.543382697,0.0473,0.0607,0.0672,0.0567,0.002644863,0.003933919,0.0029659,-0.0196,-0.0272,0.000954782,0.002849315,0.0064,0.0005
196712,96.47,2.92,5.33,0.525792445,0.0497,0.0619,0.0693,0.0556,0.014249027,0.004133114,0.0029571,0.0192,0.0127,0.000270899,0.002952225,0.0271,0.0259
196801,92.24,2.93,5.3667,0.556302384,0.05,0.0617,0.0684,0.0536,0.012760302,0.00415801,0.0039293,0.0328,0.0361,0.000483319,0.002504381,-0.0419,-0.0435
196802,89.36,2.94,5.4033,0.566210589,0.0498,0.061,0.068,0.0542,0.010345517,0.004141413,0.0029369,-0.0033,0.0037,0.000820445,0.002556189,-0.0269,-0.032
196803,90.2,2.95,5.44,0.566809807,0.0517,0.0611,0.0685,0.056,0.01257013,0.004299079,0.0048757,-0.0212,-0.0197,0.001395481,0.003403219,0.0097,0.0086
196804,97.59,2.9633,5.4833,0.522352064,0.0538,0.0621,0.0697,0.0547,0.008008366,0.004473313,0.002914,0.0227,0.0048,0.001607575,0.00369931,0.0841,0.0826
196805,98.68,2.9767,5.5267,0.53003337,0.0566,0.0627,0.0703,0.0547,0.010591248,0.004705578,0.0029056,0.0043,0.0032,0.000386531,0.002964897,0.0164,0.0111
196806,99.58,2.99,5.57,0.530741813,0.0552,0.0628,0.0707,0.0534,0.012048786,0.004589452,0.0057859,0.023,0.0122,0.000499505,0.002626874,0.0099,0.0087
196807,97.74,3.0033,5.6,0.539637599,0.0531,0.0624,0.0698,0.0517,0.013821827,0.004415239,0.0047962,0.0289,0.0341,0.000756619,0.002616385,-0.0174,-0.0187
196808,98.86,3.0167,5.63,0.5318021,0.0509,0.0602,0.0682,0.052,0.018032888,0.004232696,0.0028667,-0.0003,0.0206,0.000316403,0.002881583,0.0164,0.0113
196809,102.67,3.03,5.66,0.509195439,0.0519,0.0597,0.0679,0.0531,0.018286272,0.004315674,0.0028585,-0.0102,-0.0053,0.000268232,0.002411819,0.0394,0.0382
196810,103.41,3.0433,5.6933,0.500320247,0.0535,0.0609,0.0684,0.0543,0.019433327,0.004448424,0.0056926,-0.0132,-0.016,0.000268403,0.002547129,0.0086,0.0068
196811,108.37,3.0567,5.7267,0.483717059,0.0545,0.0619,0.0701,0.0566,0.021231025,0.004531384,0.0037772,-0.0269,-0.0226,0.000262966,0.002462321,0.0536,0.0487
196812,103.86,3.07,5.76,0.504900662,0.0596,0.0645,0.0723,0.0598,0.031947725,0.004954374,0.0028235,-0.0363,-0.0233,0.000333975,0.002347561,-0.0408,-0.0421
196901,103.01,3.08,5.78,0.503673167,0.0614,0.0659,0.0732,0.0617,0.036477918,0.005103621,0.0028156,-0.0206,0.0139,0.00060677,0.00219688,-0.0075,-0.0086
196902,98.13,3.09,5.8,0.52639719,0.0612,0.0666,0.073,0.0618,0.0412583,0.005087039,0.0037418,0.0042,-0.016,0.000595596,0.002335729,-0.0423,-0.0474
196903,101.51,3.1,5.82,0.557040236,0.0602,0.0685,0.0751,0.062,0.039418221,0.005004125,0.0083682,0.001,-0.02,0.000541631,0.002297385,0.0348,0.0336
196904,103.69,3.11,5.8267,0.548422404,0.0611,0.0689,0.0754,0.0593,0.044212074,0.005078748,0.0064606,0.0427,0.0335,0.000550412,0.001884274,0.0228,0.0214
196905,103.46,3.12,5.8333,0.555804429,0.0604,0.0679,0.0752,0.0635,0.04393278,0.005020709,0.0027561,-0.049,-0.0227,0.000426897,0.001576849,0.0039,-0.0019
196906,97.71,3.13,5.84,0.596777334,0.0644,0.0698,0.077,0.0623,0.045139859,0.005352317,0.0064015,0.0214,0.0035,0.000752237,0.001192764,-0.0544,-0.0557
196907,91.83,3.1367,5.8567,0.63901799,0.07,0.0708,0.0784,0.0621,0.051144571,0.005816385,0.0045475,0.0079,0.0005,0.00230565,0.001560761,-0.0586,-0.0599
196908,95.51,3.1433,5.8733,0.622788986,0.0698,0.0697,0.0786,0.063,0.046843897,0.005799815,0.0045269,-0.0069,-0.002,0.000918234,0.001476737,0.0457,0.0402
196909,93.12,3.15,5.89,0.640888463,0.0709,0.0714,0.0805,0.0677,0.048317048,0.005890948,0.0045065,-0.0531,-0.0244,0.000891588,0.002174667,-0.0239,-0.0253
196910,97.24,3.1533,5.8533,0.608768794,0.07,0.0733,0.0822,0.0653,0.048546558,0.005816385,0.0035907,0.0365,0.0127,0.000753723,0.00184468,0.0469,0.0447
196911,93.81,3.1567,5.8167,0.641511757,0.0724,0.0735,0.0825,0.0676,0.047804041,0.006015206,0.0053619,-0.0243,-0.0471,0.000509136,0.001540825,-0.0292,-0.0344
196912,92.06,3.16,5.78,0.651082013,0.0782,0.0772,0.0865,0.0687,0.034260597,0.006495525,0.0062195,-0.0068,-0.0134,0.001163555,0.000822252,-0.0169,-0.0184
197001,85.02,3.1633,5.73,0.700346746,0.0787,0.0791,0.0886,0.0693,0.034477018,0.006536921,0.0035367,-0.0021,0.0141,0.001067098,0.000907608,-0.0754,-0.0768
197002,89.5,3.1667,5.68,0.670147507,0.0713,0.0793,0.0878,0.0651,0.035806455,0.005924085,0.0052817,0.0587,0.0401,0.001058712,0.000378919,0.0595,0.0536
197003,89.63,3.17,5.63,0.690326769,0.0663,0.0784,0.0863,0.0661,0.03584589,0.005509793,0.005254,-0.0068,-0.0045,0.000963539,-0.000431436,0.0028,0.0012
197004,81.52,3.1733,5.5933,0.736750581,0.0651,0.0783,0.087,0.0699,0.035723797,0.005410338,0.0060949,-0.0413,-0.025,0.001614677,0.000493994,-0.0888,-0.09
197005,76.55,3.1767,5.5567,0.774227628,0.0684,0.0811,0.0898,0.0743,0.038625379,0.005683817,0.0043309,-0.0468,-0.0163,0.008151855,-0.000237626,-0.0547,-0.0611
197006,72.72,3.18,5.52,0.793381417,0.0668,0.0848,0.0925,0.0709,0.042221273,0.00555123,0.0051724,0.0486,0.0001,0.002651911,-0.000252295,-0.049,-0.0509
197007,78.05,3.1833,5.4667,0.738707568,0.0645,0.0844,0.094,0.0687,0.043040371,0.005360606,0.0034335,0.0319,0.0556,0.002126477,0.00032781,0.0755,0.0732
197008,81.52,3.1867,5.4133,0.709278297,0.0641,0.0813,0.0944,0.0694,0.038723356,0.005327451,0.0017123,-0.0019,0.01,0.001887104,0.001517596,0.0498,0.0438
197009,84.21,3.19,5.36,0.712914761,0.0612,0.0809,0.0939,0.068,0.037964518,0.005087039,0.0051195,0.0228,0.0139,0.001057965,0.000875697,0.0347,0.033
197010,83.25,3.1733,5.2833,0.717698284,0.0591,0.0803,0.0933,0.0693,0.037046346,0.004912912,0.0050934,-0.0109,-0.0096,0.001043396,0.000624019,-0.009,-0.0116
197011,87.2,3.1567,5.2067,0.682920072,0.0528,0.0805,0.0938,0.0637,0.035332806,0.004390348,0.0033812,0.0791,0.0584,0.000885454,0.000571135,0.0544,0.0488
197012,92.15,3.14,5.13,0.646426358,0.0487,0.0764,0.0912,0.0648,0.031536474,0.004050121,0.0050505,-0.0084,0.0372,0.0005352,0.001512501,0.0587,0.0574
197101,95.88,3.13,5.16,0.624409902,0.0444,0.0736,0.0874,0.0612,0.030598753,0.003693172,0.0008393,0.0506,0.0532,0.000541031,0.001697625,0.0428,0.0415
197102,96.75,3.12,5.19,0.617070423,0.037,0.0708,0.0839,0.0629,0.025807109,0.00307859,0.0016764,-0.0163,-0.0366,0.000451454,0.001894826,0.0133,0.0082
197103,100.31,3.11,5.22,0.633811383,0.0338,0.0721,0.0846,0.0593,0.026390062,0.002812707,0.0033445,0.0526,0.0258,0.000492719,0.002105175,0.0391,0.0376
197104,103.95,3.1067,5.2533,0.608654101,0.0386,0.0725,0.0845,0.0619,0.026516026,0.003211504,0.0033333,-0.0283,-0.0236,0.000307555,0.002043233,0.037,0.0358
197105,99.63,3.1033,5.2867,0.631409656,0.0414,0.0753,0.0862,0.0624,0.029640118,0.003444062,0.0049793,-0.0006,-0.0161,0.000539276,0.001824613,-0.0371,-0.0421
197106,99.7,3.1,5.32,0.643221043,0.0475,0.0764,0.0875,0.0641,0.027151736,0.00395052,0.005778,-0.0159,0.0107,0.00092454,0.001377755,0.0024,0.0011
197107,95.58,3.0967,5.3567,0.667730625,0.054,0.0764,0.0876,0.0643,0.025655336,0.004489905,0.0024661,0.003,-0.0025,0.000518434,0.001536027,-0.0408,-0.0419
